id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end
01002002028	01002002	feito	y			
01002002029	01002002	.		y		
01002003001	01002003	E				
01002003002	01002003	abençoou				
01002003003	01002003	Deus				
01002003004	01002003	o				
01002003005	01002003	dia				
01002003006	01002003	setimo	y			
01002003007	01002003	,		y		
01002003008	01002003	e				
01002003009	01002003	o				
01002003010	01002003	sanctificou	y			
01002003011	01002003	;		y		
01002003012	01002003	porque				
01002003013	01002003	n’elle				
01002003014	01002003	descançou				
01002003015	01002003	de				
01002003016	01002003	toda				
01002003017	01002003	a				
01002003018	01002003	sua				
01002003019	01002003	obra	y			
01002003020	01002003	,		y		
01002003021	01002003	que				
01002003022	01002003	Deus				
01002003023	01002003	creára				
01002003024	01002003	e				
01002003025	01002003	fizera	y			
01002003026	01002003	.		y		
01002004001	01002004	Estas				
01002004002	01002004	são				
01002004003	01002004	as				
01002004004	01002004	origens				
01002004005	01002004	dos				
01002004006	01002004	céus				
01002004007	01002004	e				
01002004008	01002004	da				
01002004009	01002004	terra	y			
01002004010	01002004	,		y		
01002004011	01002004	quando				
01002004012	01002004	foram				
01002004013	01002004	creados	y			
01002004014	01002004	:		y		
01002004015	01002004	no				
01002004016	01002004	dia				
01002004017	01002004	em				
01002004018	01002004	que				
01002004019	01002004	o				
01002004020	01002004	Senhor				
01002004021	01002004	Deus				
01002004022	01002004	fez				
01002004023	01002004	a				
01002004024	01002004	terra				
01002004025	01002004	e				
01002004026	01002004	os				
01002004027	01002004	céus	y			
01002004028	01002004	:		y		
01002005001	01002005	E				
01002005002	01002005	toda				
01002005003	01002005	a				
01002005004	01002005	planta				
01002005005	01002005	do				
01002005006	01002005	campo				
01002005007	01002005	que				
01002005008	01002005	ainda				
01002005009	01002005	não				
01002005010	01002005	estava				
01002005011	01002005	na				
01002005012	01002005	terra	y			
01002005013	01002005	,		y		
01002005014	01002005	e				
01002005015	01002005	toda				
01002005016	01002005	a				
01002005017	01002005	herva				
01002005018	01002005	do				
01002005019	01002005	campo				
01002005020	01002005	que				
01002005021	01002005	ainda				
01002005022	01002005	não				
01002005023	01002005	brotava	y			
01002005024	01002005	;		y		
01002005025	01002005	porque				
01002005026	01002005	ainda				
01002005027	01002005	o				
01002005028	01002005	Senhor				
01002005029	01002005	Deus				
01002005030	01002005	não				
01002005031	01002005	tinha				
01002005032	01002005	feito				
01002005033	01002005	chover				
01002005034	01002005	sobre				
01002005035	01002005	a				
01002005036	01002005	terra	y			
01002005037	01002005	,		y		
01002005038	01002005	e				
01002005039	01002005	não				
01002005040	01002005	havia				
01002005041	01002005	homem				
01002005042	01002005	para				
01002005043	01002005	lavrar				
01002005044	01002005	a				
01002005045	01002005	terra	y			
01002005046	01002005	.		y		
01002006001	01002006	Um				
01002006002	01002006	vapor	y			
